Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/reel/C_k4Ny-yWfH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
18029963651362339,57340071452,,sri_tanaji,Princess you are the greatest imagination of God and God has made you so beautiful that everyone bows in front of your charming beauty and you have won everyone's heart with your charming beauty and you have secured the top position on Instagram with your charming beauty,0,0,0,10/23/2024 3:49 PM,,,,
18013609037374086,1358046524,,norol_hikmah,Kayaknya kurang greget kak hasil shootnya😂😅 penasaran siapa kang kameramennya,2,0,0,10/23/2024 4:00 PM,,,,
18017130371329103,8613904010,,jessy_rezcik08,❤️,3,0,0,10/23/2024 4:06 PM,,,,
18065076490728281,49237125549,,nur_hidaya1297,Maa syaa allah.. allahummaa baarik kak ciki.. semoga allah azzawajallah mudahkan juga untuk ana dan suami dan kedua anak kami untuk ke baitullah mekkah untuk melaksanakan ibadah umroh atau haji.. amiinn allahhumma amiinn😍,4,0,0,10/23/2024 4:22 PM,,,,
18342353404126716,4141877207,,anisatriani_08,❤️❤️❤️,6,0,0,10/23/2024 4:25 PM,,,,
17918090630898753,357030155,,ratihtera,Cantik nya kak ciki kyk aku 😍😍,3,0,0,10/23/2024 4:42 PM,,,,
18113298061413297,8885087870,,symh.shmll,"MasyaAllah Allahumma sholli ala sayyidina Muhammad, wa ala ali sayyidina Muhammad 🤲🥺😇",3,0,0,10/23/2024 5:05 PM,,,,
18376965376101030,22086353021,,emiiee_pristy,😍😍,4,0,0,10/23/2024 5:11 PM,,,,
18049616215943524,37851076974,,r3ny.deddy,Masyaallah 😍😍,6,0,0,10/23/2024 5:19 PM,,,,
18070074397617479,45738809651,,elifalshamaira,Masyaallah cantiknya,1,0,0,10/23/2024 5:33 PM,,,,
18282104206214587,6884212511,,angga.wae.566,😍😍😍😍😍,1,0,0,10/23/2024 6:03 PM,,,,
17885759289054965,66525586906,,coach.aqila_,"Tips turun BB nya dong kaka, spill"" sedikit ajah deh 😢soalnya udah bner2 over weight😭",8,0,5,10/23/2024 6:22 PM,,,,
18053102272914757,58401251794,,nurhidayati9170,❤️,1,0,0,10/23/2024 6:40 PM,,,,
17881215330080932,50581064834,,nonanadiya2,subhanallah😢😢😢,1,0,0,10/23/2024 6:51 PM,,,,
17983635491610443,68246107586,,sooyaaa1013,MASYA ALLAH MAMA ATHAR CANTIK BANGET SIH MAMA CITRA ✨❤️💖🧡💙💜🤗😇🌟⭐✨,1,0,0,10/23/2024 7:10 PM,,,,
18316586938090110,61059525291,,rararast31,Aku selalu seneng bgt liat kak Ciki dari gadis sampai skrg 😍,5,0,0,10/23/2024 7:33 PM,,,,
18093500788482583,6486532130,,mamik_tri_rahayu,MashaAllah😍sebut juga namaku❤️😍😍😍😍😍semoga Alloh izinkan kesana,1,0,0,10/23/2024 7:41 PM,,,,
18051860815902342,8686591318,,auliati78,❤️❤️❤️,1,0,0,10/23/2024 7:41 PM,,,,
18316795462090761,52199597264,,gide1234567890,"Doain aku bisa haji ke Mekah,,mama Athar..",1,0,0,10/23/2024 7:47 PM,,,,
17900931068985091,4705592192,,lyla_albayhaqi,allahumma nularrr ditakdirkan dan disegerakan haji umroh🤲,1,0,0,10/23/2024 8:00 PM,,,,
17871470904208063,57795185596,,susanti_elzar99,Masya Allah mau😢😢❤️❤️❤️,1,0,0,10/23/2024 9:32 PM,,,,
18247067353275585,7936168454,,septiani673,"Kaka ,salfok banget sama baju nya bagus dan cuantik poll😍pengn bgt punya😢",3,0,3,10/23/2024 9:37 PM,,,,
17882286984117402,68305831608,,syaikhul484,hay cantik baget pn mbk,0,0,0,10/23/2024 9:41 PM,,,,
17917192505907941,51200143787,,nenidenis1207,😍😍😍😍😍,3,0,0,10/23/2024 10:17 PM,,,,
18058721542813286,49258493157,,nanih7408,Maaya ALLOH TabarokALLOH❤️❤️❤️,1,0,0,10/23/2024 10:35 PM,,,,
17887264836102335,6911369441,,lapakbucahyo,MasyaAllah tabarakallah,0,0,0,10/23/2024 11:21 PM,,,,
18306483127161614,2713806280,,isskhadwi,"MasyaAllah kk smoga saya suatu saat nanti bisa merasakan juga, ngak papa telat kk, sebelm meninggal selalu ingin ksana, smoga bila ada rezekinya🙏",1,0,0,10/24/2024 12:02 AM,,,,
17896766330998559,4469757882,,kesumaashop,Masya Alloh❤️,4,0,0,10/24/2024 1:52 AM,,,,
18043361795483076,50785284265,,poseidonadventure_,"Best adventure of all the time
.
.
.
.
Reservasi ☎️ 0822 1445 6669 
#poseidonadventure_
#raftingmagelang 
#raftingsungaielo 
#rafting #kayaking #rishikesh #rishikeshdiaries #adventure #trending #viral #trendingreels #viralreels #reels #reelitfeelit #instagram #instadaily #instasayri #instamood #explore #explorepage #art #guljar #gulzar #photo #picooftheday #sky #skydiving #sports #sport #height #fly",0,0,0,10/24/2024 2:33 AM,,,,
17855612280290303,6326517646,,syam.swardi,❤️❤️❤️❤️,1,0,0,10/24/2024 4:30 AM,,,,
17871803010207568,18865517529,,dhedhe4692,Ya allah undang aku dan keluarga ke tanah suci aamiin❤️,1,0,0,10/24/2024 5:42 AM,,,,
17906270880026096,1048928291,,tata_pancajaya,"Bolak balik ke sana selalu rame, kok ini sepi yang Naik eskalator nya ya hehe 😍 bagus eh hasil video nya mbak .. 👏🏻😍",1,0,0,10/24/2024 6:07 AM,,,,
18286561021226169,1976973823,,dayanarahman94,Masha'Allah 😍😍,0,0,0,10/24/2024 7:02 AM,,,,
18068131600720862,2860580489,,akutsana__,Eskalator yang viral letaknya dimana sih😢 masya allah 😍,1,0,0,10/24/2024 7:14 AM,,,,
18056480674885559,1144504593,,omypohan,❤️❤️❤️,1,0,0,10/24/2024 7:34 AM,,,,
17842212672346688,2127804629,,hastutijabir__,Cantiknya masya allah 🤍,1,0,0,10/24/2024 7:56 AM,,,,
18046358300069999,1809607752,,rianurma_safitri,Spil ka abaya yg di pake,2,0,2,10/24/2024 8:28 AM,,,,
18021334418274410,52780510202,,galeryhome_partner,❤️❤️❤️,2,0,0,10/24/2024 8:42 AM,,,,
18464464333031691,22829748532,,anindya_lovers,❤️,1,0,0,10/24/2024 9:12 AM,,,,
18043934867042594,2239123799,,kusma_uchy,Tempat inilah yg sedang kuusahakan,1,0,0,10/24/2024 9:21 AM,,,,
18093909127483615,7239022140,,lenny.rida.7,Masyallah🔥,4,0,0,10/24/2024 9:28 AM,,,,
18034168838263015,68749910270,,property_jakartahouse,😍,0,0,0,10/24/2024 10:54 AM,,,,
17988852542583773,1930702196,,bugiohijab,❤️❤️ @bugionaba,0,0,0,10/24/2024 11:31 AM,,,,
18043590020111585,5369447529,,hzanh02_,Spill abaya nya ka ciki,0,0,0,10/24/2024 12:20 PM,,,,
18425705944072175,1449905920,,rhennarhendra,Semoga nanti aku bisa ketemu sama kak citra di mekkah amien😍,1,0,0,10/24/2024 1:10 PM,,,,
18017537801623767,62951900856,,ummu.umar14,Masyaaa Allah ❤️,1,0,0,10/24/2024 1:33 PM,,,,
17846918730308156,45400982107,,ukesindeadea,😍😍😍😍😍😍😍,0,0,0,10/24/2024 2:04 PM,,,,
18087506893460416,45400982107,,ukesindeadea,Cantik bnget citra wanita di dunia lagi cantik,0,0,0,10/24/2024 2:04 PM,,,,
18117975271398399,2326526692,,pusat_handuk_bordir,😍😍😍😍,1,0,0,10/24/2024 2:21 PM,,,,
18051193177768803,6986604392,,bastohana.id,MasyaAllah😍,1,0,0,10/24/2024 2:41 PM,,,,
18039898712165264,52045205396,,alfi.umaillah,Cantiknya MasyaAllah kak Ciki 😍😍,1,0,0,10/24/2024 3:20 PM,,,,
18095059528427960,68261018405,,angingarga,❤️❤️❤️❤️,1,0,0,10/24/2024 4:49 PM,,,,
18043503650504704,2665569948,,opick_tauhid80,"Bismillaah…
semoga berkenan semuanya saya minta do'anya dong walau saya seorang disabilitas tapi saya pun ingin diberi kesempatan dan diundang ama Alloh SWT beribadah di tanah suci Makkah Al-Mukarromah, aaamiiin yaa Robb...❤️❤️❤️",1,0,0,10/24/2024 6:10 PM,,,,
17856063963290585,4613049518,,putri.a_26,Masih Allah 😍,0,0,0,10/24/2024 7:32 PM,,,,
18077898574498498,6326708375,,ima_amelia123,Semoga suatu saat bisa ke sana juga Aamiin,0,0,0,10/24/2024 7:38 PM,,,,
17907647676041593,68361740284,,indah_tiwieyy,Semoga kita menyusul😂,0,0,0,10/24/2024 9:17 PM,,,,
18051140659754423,68448273941,,ika.mulyawati99,MasyaAllah cantikkk puool kak ciki,0,0,0,10/24/2024 9:23 PM,,,,
18056336587716429,65849388908,,anisaanisa9860,👏👏,0,0,0,10/24/2024 9:54 PM,,,,
17927977427954207,2000040520,,septyziaa,Walaupun udh bbrpa kali  umroh dan haji tetep view mekkah dan madinah yg sllu di rindukan ya ka @citraciki 😍🙌,0,0,0,10/24/2024 10:49 PM,,,,
18055367650809970,63720627915,,wilmercedillo53,❤️😍,0,0,0,10/24/2024 10:49 PM,,,,
18069590953616665,6293515699,,ediwinarko5702017,GK jauh,0,0,0,10/25/2024 12:56 AM,,,,
18010116509647867,5670405707,,dwpuzz1,ALLAHUMA SHALI ALAA SAYYIDINA MUHAMMAD 🤲🥹,0,0,0,10/25/2024 3:36 AM,,,,
18119685637395806,65062977394,,smartsumrahbbs,Masyaalloh ❤️,0,0,0,10/25/2024 8:58 AM,,,,
17905024704048636,69471335442,,sitikhodijah3933,Cantiknya masyalloh❤️❤️,0,0,0,10/25/2024 10:39 AM,,,,
17882650476150582,1691691500,,ikshan_souvenir,MasyaAllah😍,0,0,0,10/25/2024 11:08 AM,,,,
18076025038516777,66821430549,,kasmawati_nurdin,Masya Allah😢😍,0,0,0,10/25/2024 3:37 PM,,,,
18277583062245093,3073183410,,sayyidah_erna,gpp buat kenangan...,0,0,0,10/25/2024 5:29 PM,,,,
17893371417017866,66629308567,,miradesfitra,Masya Allah Alhamdulillah Allahuakbar,0,0,0,10/25/2024 5:34 PM,,,,
18041445187897514,47701995647,,sitiadawiyah2021,Masya Allah 😍,0,0,0,10/25/2024 6:17 PM,,,,
17924033708973353,62236421477,,enda.ng3300,Mashaa Allah 😍😍,0,0,0,10/25/2024 11:38 PM,,,,
17873459919126047,6686910827,,maysaroh1837,😍😍😍,3,0,0,10/26/2024 1:40 AM,,,,
18072091297609042,45400982107,,ukesindeadea,Cantik bnget citra gila,0,0,0,10/26/2024 1:45 AM,,,,
17870774907214346,45400982107,,ukesindeadea,😍,0,0,0,10/26/2024 1:45 AM,,,,
"1,81056E+16",9477194489,,rahayumaulidiansyah,Semoga bisa menyusul seperti kak ciki dan kak rezky 🤲,0,0,0,10/26/2024 7:04 AM,,,,
18341757451183734,54411395182,,sriwrdaniwati,Gmn ya mau order abayanya,0,0,0,10/26/2024 9:26 AM,,,,
17855185023296574,37508060388,,mutifstorenganjuk,😍😍😍,0,0,0,10/26/2024 12:30 PM,,,,
17845617894339046,48777067474,,ramirezmabel199,Porque tan tapada luce tu belleza,0,0,0,10/27/2024 12:07 AM,,,,
18344836948126234,70332009167,,incess_manjhalitaa888,😂,0,0,0,10/27/2024 4:15 AM,,,,
17854439937303072,50250319512,,nibrashousekaranganyar,MasyaAllah 😍,0,0,0,10/27/2024 12:44 PM,,,,
17961177323699207,40947500215,,anindyaofficial.id,😍,0,0,0,10/27/2024 1:48 PM,,,,
18065586595656910,44245063812,,umroh_travelsolo,Umroh kak ciki pakai travel apa,0,0,0,10/27/2024 5:26 PM,,,,
18028402184162880,2307896533,,bq.endry,Mau bjunya bguss😍,0,0,0,10/27/2024 9:04 PM,,,,
18014929259354523,61604289781,,dinarroswati,masyaAlloh tabarokalloh cantik..aku juga ga sempet naik eskalator viral itu .. semoga cepat di panggil lagi sekeluarga kesana untuk melaksanakan ibadah haji dan umrah Aamiin 🤲,0,0,0,10/28/2024 5:59 AM,,,,
18028330706166091,69093575243,,kavila.hijab,MasyaAllah ♥️🤗,0,0,0,10/29/2024 4:05 PM,,,,
18184978456307553,10339496946,,souvenirhanduksurabaya,🥰🥰🥰,0,0,0,10/31/2024 10:33 AM,,,,
18320077321081014,1365929658,,ennynuraen,Masyaallah berkah mulia terus buat keluarga kecilnta ka,0,0,0,10/31/2024 11:24 AM,,,,
18466563220023243,51772970045,,ekalaila374,MasyaAllah serasa ikut ke sana😍😍😍,0,0,0,10/31/2024 8:36 PM,,,,
18023275973267555,1828856867,,rasikam.c,Assalamualaikum Hajah citraciki alhamdulilah kemaren ke sini  jga jln eskakalator ini,0,0,0,11/01/2024 11:19,,,,
18088001044508256,1828856867,,rasikam.c,Sehat selalu bahagia selalu de citraciki,0,0,0,11/01/2024 11:20,,,,
18023342438615390,942585360,,littlemissmos,MasyaAllah kak❤️,0,0,0,11/02/2024 13:12,,,,
17999220695694322,45400982107,,ukesindeadea,😍😍😍😍,0,0,0,11/03/2024 1:33,,,,
18050179249937946,45400982107,,ukesindeadea,😍😍😍😍😍😍😍,0,0,0,11/03/2024 1:33,,,,
18076612402508816,3896573575,,nobby_ternate,Masyaallah 💓💓,0,0,0,11/03/2024 11:44,,,,
18044791328289642,70396704654,,candrakinanti41,❤️❤️❤️❤️❤️❤️❤️,0,0,0,11/03/2024 23:12,,,,
18063090616691323,2134040609,,dwinurlia,Tasnya cakep lucu tp kalo yang pake artis minta spill udah minder duluan hihiw,0,0,0,11/06/2024 12:18,,,,
18047596886004160,8563524141,,rantigssatrianaa,😍😍😍,0,0,0,11/06/2024 22:57,,,,
18042712970472691,13044184684,,iklandigitalmarketing,Masyaallah 😍,0,0,0,11/08/2024 9:10,,,,
17963291930700159,3020142281,,zeyno.ko,❤️❤️❤️❤️,0,0,0,11/10/2024 11:51,,,,
18064552234680347,66616289517,,sleepusingbed,23 Februari 93,0,0,0,11/10/2024 20:37,,,,
18024537593622442,69557281931,,mohamedatar94,❤️❤️❤️❤️,0,0,0,11/17/2024 12:29 AM,,,,
18038522642213522,62165900351,,sursehkurseh,❤️❤️😍😍🔥🔥,0,0,0,11/19/2024 8:50 PM,,,,
18039834800239952,70491280818,,abogenchangqiu7,❤️❤️❤️❤️❤️,0,0,0,11/20/2024 9:41 PM,,,,
18287870842236538,31923767508,,humra.id_,MasyaAllah❤️,0,0,0,11/21/2024 2:46 PM,,,,
18154628875332521,44917839362,,souvenir.handuk.murah,❤️❤️❤️,0,0,0,11/23/2024 1:42 PM,,,,
18076841620579931,1508717417,,yayatoetink,MasyaAllah,0,0,0,11/24/2024 5:24 AM,,,,
17921729202006204,4258833574,,yuyun.wijayanti12,لااله الا نت سبحانك انى كنت من الظالمين🤲🏼🤲🏼🤲🏼🤲🏼🕋🕋🕋🕋🕋,0,0,0,11/28/2024 1:10 PM,,,,
17903107035079151,642174962,,ukhtii_ani,Masyaallah,0,0,0,11/29/2024 9:49 AM,,,,
18207890179294149,1218450209,,kaos_ta_official,Masyaallah 😍,0,0,0,12/05/2024 18:55,,,,
18043058600471732,53201138950,,xia.sellsdubai,😍😍😍,0,0,0,12/20/2024 8:45 PM,,,,
17951639054879521,3494544871,,dev12e_devon,Gamis yg di pake dr Grand apa ya kak?,0,0,0,12/22/2024 5:35 PM,,,,
18204327667293748,52021289610,,znt_chyn,Allahuma barik😍,2,0,0,10/17/2024 11:27 AM,,,,
17922767711973475,50918024986,,dwihartanty27,"Allahumma sholiala sayyidinna Muhammad, 🤍🤍🤍",2,0,0,10/17/2024 11:28 AM,,,,
18047892875303271,3996656206,,bwin.arc,"Dimn saja selalu mengingat Allah SWT, 👍👍",2,0,0,10/17/2024 11:29 AM,,,,
18038630276163235,50324302304,,triyani_bae78,MasyaAllah Bismillah semoga saya dan keluar bisa ketanah suci do'ain yaa kak🥰,2,0,0,10/17/2024 11:29 AM,,,,
18064536499655918,43089356608,,nrhikmah_24,Allahumma sholli ala sayyidina Muhammad aamiin qabul ya allah 🤲🏻🥺,4,0,0,10/17/2024 11:29 AM,,,,
18114453643416447,39000920326,,kka_jasa_skripsi,Aamiin ya robbalalamin 😢,2,0,0,10/17/2024 11:30 AM,,,,
18029116385367730,2430956240,,m_irinputratama,Aamiin🤲,4,0,0,10/17/2024 11:31 AM,,,,
18045749633054658,9605668,,andreiaksana,Masya Allah... Subhanallah,29,0,3,10/17/2024 11:32 AM,,,,
18104121568393275,47686183255,,hani_ammariia12,Allahumma sholli ala sayyidina muhammad 🧡,2,0,0,10/17/2024 11:32 AM,,,,
18047003107955270,3211090064,,indrailyss,@kulii_jawa 🙌,1,0,1,10/17/2024 11:32 AM,,,,
18051283672906488,1186002657,,susiekaputri,"Masya Allah rindunya 🥹😭 Bismillahirrokhmanirrokhim, semoga januari saya diundang kembali untuk membersamai jamaah SAMIRA ke baitulloh lagi Aamiin, sambung doa ya kak @citraciki 😢",2,0,0,10/17/2024 11:32 AM,,,,
18469507984040544,1743149634,,mol1d,اَللهم صَلِّ عَلَى سَيِّدِنَا مُحَمَّدٍ وَعَلَى آلِ سَيِّدِنَا مُحَمَّدٍ,0,0,0,10/17/2024 11:33 AM,,,,
18060015973631559,1770967404,,reniamel1,Aamiin,2,0,0,10/17/2024 11:33 AM,,,,
17933604497936739,5829002985,,mielhaice,Allahumma sholliala sayyidina Muhammad ❤️❤️❤️,2,0,0,10/17/2024 11:33 AM,,,,
18459572365015860,8612664464,,hamsunputriaulia,Aamiin ya Alloh 🤲🤲🤲,2,0,0,10/17/2024 11:34 AM,,,,
18023032490448121,1417048512,,ris_qi,Masya Allah,5,0,0,10/17/2024 11:34 AM,,,,
17893235226014704,3082295051,,ritatta15,Aamiin ya Allah,2,0,0,10/17/2024 11:34 AM,,,,
17958589385855382,5383771026,,rahmaresi,Bismillahi AllahuAkbar🕋,2,0,0,10/17/2024 11:34 AM,,,,
17850951102312052,56414879370,,91087puti,cantik,2,0,0,10/17/2024 11:35 AM,,,,
18279713839172569,4317456842,,darrafrisca,Cantik banget ih😍,3,0,0,10/17/2024 11:35 AM,,,,
18029460467347483,400618858,,citrads,masyaAllah masyaAllah smg bisa kesana bareng suami & anak2 jg mama papa ❤️❤️❤️,12,0,0,10/17/2024 11:36 AM,,,,
18050791666931440,53300414,,daniasyahrhajj,@amisajidah aku gak tau spot ini dimana nya🥹,1,0,1,10/17/2024 11:36 AM,,,,
18044212901018928,611026769,,yernilamusu,❤️❤️❤️,3,0,0,10/17/2024 11:36 AM,,,,
17885779092108936,8414705050,,vistaswimmingcourse,😍😍😍,2,0,0,10/17/2024 11:37 AM,,,,
18058710670772760,1690333059,,deecy_dee,Aamiiiiinnnn 😍😍😍,2,0,0,10/17/2024 11:37 AM,,,,
18130709836372653,8173315174,,dfix_service_tas_sepatu,MasyaAllah😍😍😍,4,0,0,10/17/2024 11:38 AM,,,,
17866425570166943,188436591,,miaaassegaf,🖤🖤🖤🖤,21,0,1,10/17/2024 11:40 AM,,,,
17960492729699396,48667371128,,arsa.kq,allahumasollialla sayyidina muhammad😍,2,0,0,10/17/2024 11:40 AM,,,,
18030173552365560,3864281689,,rusita_jhon,masyallah  subhanalloh❤️❤️,2,0,0,10/17/2024 11:40 AM,,,,
18298069795205135,5310436124,,um_umilestari17,🖤,2,0,0,10/17/2024 11:40 AM,,,,
18326896984155078,8613904010,,jessy_rezcik08,❤️,3,0,0,10/17/2024 11:42 AM,,,,
18149674204336564,530745533,,ayukhansa26,😍😍😍,4,0,0,10/17/2024 11:42 AM,,,,
18054506527868188,8368948167,,sucikarimah3,"MasyaAllah,,, Aamiiin ya Allah",2,0,0,10/17/2024 11:43 AM,,,,
18044052971079404,2138043188,,_astika.tika,Amin yarabbalalamin 🤲,2,0,0,10/17/2024 11:44 AM,,,,
18072906175572727,1732735869,,sanyzakiyah,MasyaAllah Aamiin Allahumma Aamiinn semoga Allah mengundangku dan keluargaku kesana🥹,9,0,0,10/17/2024 11:44 AM,,,,
18062471986668666,219079169,,ditamalikhasudirman,Aamiin,2,0,0,10/17/2024 11:44 AM,,,,
18062520529686192,44946666035,,dinazulfri,😍😍😍❤️❤️,2,0,0,10/17/2024 11:45 AM,,,,
18035867486018555,57034641897,,wirsspedia4,Permanenn guys polowers buruan yuk 🥰❤️,1,0,0,10/17/2024 11:45 AM,,,,
18288280861227416,44518894330,,ninikninik37,Mashaa allah❤️❤️❤️,2,0,0,10/17/2024 11:46 AM,,,,
17943261275778883,246442097,,janisbetmen99,Aamiin ya Robbal alamiin 🤍,2,0,0,10/17/2024 11:46 AM,,,,
18093270337488508,3097737230,,erniocvita,MasyaAllah❤️,2,0,0,10/17/2024 11:46 AM,,,,
18460268899011617,48928719159,,iinamahoru,Masya Allah❤️❤️,2,0,0,10/17/2024 11:46 AM,,,,
18353965717137133,374626285,,yerullyn_hayu_novitasari,Aamiin yaa robbal Alamiin,1,0,0,10/17/2024 11:47 AM,,,,
17984179703738439,969859850,,kabutipis,Aku kmrn gak dpt nih pas qubahnya kebuka 😍😍,26,0,0,10/17/2024 11:48 AM,,,,
18008638907647691,44121665767,,rachmadwidiwijayanto,Aamiin Yaa Allah Aamiin Yaa Rabbal'alamiin,1,0,0,10/17/2024 11:48 AM,,,,
18021801437265032,3192206130,,umraatin,Masya allah,5,0,0,10/17/2024 11:49 AM,,,,
18045399943855589,7932519878,,farkhatun_fara,Assalamualaikum kak chiki nitip doa semoga farkhatun sekeluarga bisa lancar rezekinya,1,0,0,10/17/2024 11:50 AM,,,,
17986283279724652,8957788049,,wahyupl25,Aamiin Aamiin Aamiin Allahumma sholli ala sayyidina Muhammad wa ala ali sayyidina Muhammad❤️❤️😍,2,0,0,10/17/2024 11:51 AM,,,,
18248717308282893,2024956975,,radoce.bags,MasyaAllah kak ciki😍,3,0,0,10/17/2024 11:53 AM,,,,
18019975148292044,8670278215,,dewimilin,Aamiin titip doa agar saya bisa kesana .. 🤲 😍😍 mksih kk chiki,1,0,0,10/17/2024 11:53 AM,,,,
18019866224292070,32508175206,,cikythar_familly,Athar : mama baby please 🙏😂,4,0,0,10/17/2024 11:53 AM,,,,
18065457217642928,2298759279,,evirenitasr,Allahuma sholialla sayyidina Muhammad,1,0,0,10/17/2024 11:55 AM,,,,
18010956608405348,8613070741,,muminnuria,Masya Allah..Tabarakallah..❤️❤️...,3,0,0,10/17/2024 11:55 AM,,,,
18055665445854554,31444530718,,ratnaa_ciky,💕💕💕,2,0,0,10/17/2024 11:58 AM,,,,
18059192407749412,5419272064,,anisrizqii_,Aamiin Ya Allah,1,0,0,10/17/2024 12:00 PM,,,,
18061172203627516,10735064068,,hotiahmonacco,Aamiin,1,0,0,10/17/2024 12:02 PM,,,,
18040904656933873,513994663,,ninik_katie,"Titip Do'anya dek say""InsyaAllah secepatnya dipanggil juga untuk menunaikan ibadah haji dan umroh bersama suami dan keluarga dalam kondisi terbaik  kami,, Aamiin.... 🤲",5,0,0,10/17/2024 12:03 PM,,,,
18123203815376343,1775879318,,renjana_traditionaldance,MashaAllah.. Allahumma sholi ala sayyidina Muhammad.. Semoga Allah undang aku suami dan anak2ku kerumah Allah.. ❤,5,0,0,10/17/2024 12:03 PM,,,,
18035704844184470,51991476975,,tiaapriliani038,MasyaAllah😍❤️❤️,1,0,0,10/17/2024 12:03 PM,,,,
18034624835040651,5725794449,,cicihela,Masya Allah... Allahumma sholli 'ala sayyidina Muhammad 🤲🏻,3,0,0,10/17/2024 12:05 PM,,,,
18044732654064987,60816560744,,zzrinkushikizz,Aamiin,5,0,0,10/17/2024 12:06 PM,,,,
17861691489253024,2009343778,,ntta_nita90,Aamiin allahumma aamiin🤲,1,0,0,10/17/2024 12:09 PM,,,,
17846930277323695,45204603755,,jasalogo.industri,MashaAllah..aamiin,4,0,0,10/17/2024 12:11 PM,,,,
18326000686199113,12109075680,,alyfa_bhinti91,masya allah semoga q bisa ke baitullah..aamiin🤲🤲,5,0,0,10/17/2024 12:12 PM,,,,
"1,81469E+16",1095707071,,yh.yolaa,😍😍😍,1,0,0,10/17/2024 12:13 PM,,,,
17897109498080764,48996696196,,kangmas_fe,"Kapan ya (Allah), aku bisa seperti mereka ?",4,0,0,10/17/2024 12:13 PM,,,,
17852243826264274,1476815372,,noviafarista,😍😍😍😍😍,1,0,0,10/17/2024 12:16 PM,,,,
17986777667727788,7940171533,,indrifeby80,Allahumma aamiin ❤️,4,0,0,10/17/2024 12:16 PM,,,,
17906562369042984,4156025095,,wandira_ayu_,Aamiin🤲,2,0,0,10/17/2024 12:16 PM,,,,
17986444883591104,3659296929,,nailahrasyidd,Masyaallah ❤️❤️❤️,3,0,0,10/17/2024 12:20 PM,,,,
18065814913629279,2654175402,,andiruhayani79,"Ma syaa Allah ,titip doa di sana @citraciki  semoga di segerakan bisa kesana juga dan berdoa lngsung di depan ka'bah🤲🥰",7,0,0,10/17/2024 12:20 PM,,,,
18068092282722221,487121916,,noneeca,MasyaAllah pengen ketemu kaka @citraciki ya Allah pertemukanlah.. Aku jg di Madinah kak,4,0,0,10/17/2024 12:21 PM,,,,
17899999397979788,1694862665,,karinapathya,Masyaa Allah,9,0,0,10/17/2024 12:24 PM,,,,
17868057351218086,1755914338,,maria_ulvv,Allahumma sholli ala sayydina Muhammad ❤️,2,0,0,10/17/2024 12:24 PM,,,,
17924711300969067,5970611004,,ftm.zhr20,Aamiin aamiin aamiin ya Allah 🤲🏻 Allohumma ballighna ziarota makkata wal Madinah,1,0,0,10/17/2024 12:25 PM,,,,
18029646122122448,61862690361,,aylin_safitri,"Tips turun BB nya dong kaka, spill"" sedikit ajah deh 😢soalnya udah bner2 over weight😭",4,0,3,10/17/2024 12:32 PM,,,,
17956206179830745,16706178018,,dimassalsazaki,Aamiin😍,4,0,0,10/17/2024 12:34 PM,,,,
17943697385884141,35196835423,,mewah.interior,❤️❤️❤️❤️,1,0,0,10/17/2024 12:37 PM,,,,
18017193230565321,4335744795,,nuryati_alma,Aamiin..Aamiin..Ya Robb..panggilah hamba beribadah umroh❤️🤲😇,1,0,0,10/17/2024 12:39 PM,,,,
18061739767737960,567107578,,erlyanieownerberl,MasyaAllah Tabarakallah 😍😍😍😍,29,0,1,10/17/2024 12:40 PM,,,,
18048942274986776,1502716822,,mierakurniaa,MasyaaAllah... Alhamdulillah aku umroh dengan @samira_travel 👍😇,7,0,0,10/17/2024 12:41 PM,,,,
18048569878792762,1966737410,,lalasanwar,Aamiin,2,0,0,10/17/2024 12:42 PM,,,,
18029776718347057,41870058546,,sofya03_,Aamiin❤️,3,0,1,10/17/2024 12:43 PM,,,,
18087857503500658,13509303101,,sulthon.pawon,"Uda umroh lagi aja ka,,, terharu...mabrur ya ka ciki @citraciki",1,0,0,10/17/2024 12:44 PM,,,,
18066436759714325,13106192003,,sityzaqi,maasyaallah😍❤️,4,0,0,10/17/2024 12:44 PM,,,,
18082665532476503,51244041162,,jurmaknus84,Masya Allah barakallah ❤️🥰✌️🥰,6,0,1,10/17/2024 12:45 PM,,,,
18043448801481576,2107787463,,momynayel,Aamiin,1,0,0,10/17/2024 12:47 PM,,,,
18045383570008317,24396621213,,jasadesain.idn,Tombol setuju kak citra cantik banget👉,10,0,0,10/17/2024 12:50 PM,,,,
18024876488423118,52485726518,,ine_aira,aamiin ya Allah,4,0,0,10/17/2024 12:51 PM,,,,
18053148280907610,4631512177,,shamidahh__,Aamiiin ❤️,5,0,0,10/17/2024 12:52 PM,,,,
17931091268943477,4412531231,,anaherayani,Aamiin,3,0,0,10/17/2024 12:58 PM,,,,
17922479018982366,55154011542,,yulia.kismis,Hi,0,0,0,10/17/2024 1:03 PM,,,,
18361787695116724,50699347231,,ishanafiishanafi,Aamiin Ya Rabbal Alamiin🤲,1,0,0,10/17/2024 1:07 PM,,,,
18015246815628970,5551363971,,cndylerianza,😍😍😍😍,1,0,0,10/17/2024 1:07 PM,,,,
